priority,status,asset_path,upload_to,type,owner,example_page,source_files,notes
Done,Exists,/assets/images/faculty/it/1252.jpg,public/assets/images/faculty/it/1252.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1271.jpg,public/assets/images/faculty/it/1271.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1291.jpg,public/assets/images/faculty/it/1291.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1294.jpg,public/assets/images/faculty/it/1294.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1295.jpg,public/assets/images/faculty/it/1295.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1296.jpg,public/assets/images/faculty/it/1296.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1297.jpg,public/assets/images/faculty/it/1297.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1308.jpg,public/assets/images/faculty/it/1308.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1310.jpg,public/assets/images/faculty/it/1310.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1332.jpg,public/assets/images/faculty/it/1332.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1334.jpg,public/assets/images/faculty/it/1334.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1344.jpg,public/assets/images/faculty/it/1344.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1346.jpg,public/assets/images/faculty/it/1346.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1352.jpg,public/assets/images/faculty/it/1352.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1353.jpg,public/assets/images/faculty/it/1353.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1356.jpg,public/assets/images/faculty/it/1356.jpg,Image,Raghu,/departments/it/,src/pages/departments/it/index.astro,
Done,Exists,/assets/images/faculty/it/1357.jpg,public/assets/images/faculty/it/1357.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1358.jpg,public/assets/images/faculty/it/1358.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1360.jpg,public/assets/images/faculty/it/1360.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1364.jpg,public/assets/images/faculty/it/1364.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1365.jpg,public/assets/images/faculty/it/1365.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1366.jpg,public/assets/images/faculty/it/1366.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1369.jpg,public/assets/images/faculty/it/1369.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1371.jpg,public/assets/images/faculty/it/1371.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1379.jpg,public/assets/images/faculty/it/1379.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1390.jpg,public/assets/images/faculty/it/1390.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1391.jpg,public/assets/images/faculty/it/1391.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1392.jpg,public/assets/images/faculty/it/1392.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1404.jpg,public/assets/images/faculty/it/1404.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1476.jpg,public/assets/images/faculty/it/1476.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1481.jpg,public/assets/images/faculty/it/1481.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1487.jpg,public/assets/images/faculty/it/1487.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/1488.jpg,public/assets/images/faculty/it/1488.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/301.jpg,public/assets/images/faculty/it/301.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/318.jpg,public/assets/images/faculty/it/318.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/332.jpg,public/assets/images/faculty/it/332.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/388.jpg,public/assets/images/faculty/it/388.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/435.jpg,public/assets/images/faculty/it/435.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/450.jpg,public/assets/images/faculty/it/450.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/471.jpg,public/assets/images/faculty/it/471.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/513.jpg,public/assets/images/faculty/it/513.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/514.jpg,public/assets/images/faculty/it/514.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/536.jpg,public/assets/images/faculty/it/536.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/569.jpg,public/assets/images/faculty/it/569.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/570.jpg,public/assets/images/faculty/it/570.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/571.jpg,public/assets/images/faculty/it/571.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/591.jpg,public/assets/images/faculty/it/591.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/676.jpg,public/assets/images/faculty/it/676.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/697.jpg,public/assets/images/faculty/it/697.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/698.jpg,public/assets/images/faculty/it/698.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/816.jpg,public/assets/images/faculty/it/816.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/831.jpg,public/assets/images/faculty/it/831.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/949.jpg,public/assets/images/faculty/it/949.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/954.jpg,public/assets/images/faculty/it/954.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/it/958.jpg,public/assets/images/faculty/it/958.jpg,Image,Raghu,/departments/it/faculty/,src/pages/departments/it/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1000.jpg,public/assets/images/faculty/mechanical/1000.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1001.jpg,public/assets/images/faculty/mechanical/1001.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1018.jpg,public/assets/images/faculty/mechanical/1018.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1148.jpg,public/assets/images/faculty/mechanical/1148.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1179.jpg,public/assets/images/faculty/mechanical/1179.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1186.jpg,public/assets/images/faculty/mechanical/1186.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1187.jpg,public/assets/images/faculty/mechanical/1187.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1199.jpg,public/assets/images/faculty/mechanical/1199.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1200.jpg,public/assets/images/faculty/mechanical/1200.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1201.jpg,public/assets/images/faculty/mechanical/1201.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1202.jpg,public/assets/images/faculty/mechanical/1202.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1210.jpg,public/assets/images/faculty/mechanical/1210.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1223.jpg,public/assets/images/faculty/mechanical/1223.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/1330.jpg,public/assets/images/faculty/mechanical/1330.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/528.jpg,public/assets/images/faculty/mechanical/528.jpg,Image,Raghu,/departments/mechanical/,src/pages/departments/mechanical/index.astro,
Done,Exists,/assets/images/faculty/mechanical/561.jpg,public/assets/images/faculty/mechanical/561.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/565.jpg,public/assets/images/faculty/mechanical/565.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/584.jpg,public/assets/images/faculty/mechanical/584.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/586.jpg,public/assets/images/faculty/mechanical/586.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/602.jpg,public/assets/images/faculty/mechanical/602.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/616.jpg,public/assets/images/faculty/mechanical/616.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/677.jpg,public/assets/images/faculty/mechanical/677.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/678.jpg,public/assets/images/faculty/mechanical/678.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/679.jpg,public/assets/images/faculty/mechanical/679.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/686.jpg,public/assets/images/faculty/mechanical/686.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/690.jpg,public/assets/images/faculty/mechanical/690.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/758.jpg,public/assets/images/faculty/mechanical/758.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/759.jpg,public/assets/images/faculty/mechanical/759.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/888.jpg,public/assets/images/faculty/mechanical/888.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/889.jpg,public/assets/images/faculty/mechanical/889.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/890.jpg,public/assets/images/faculty/mechanical/890.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/891.jpg,public/assets/images/faculty/mechanical/891.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/faculty/mechanical/963.jpg,public/assets/images/faculty/mechanical/963.jpg,Image,Raghu,/departments/mechanical/faculty/,src/pages/departments/mechanical/faculty/index.astro,
Done,Exists,/assets/images/favicon-16x16.png,public/assets/images/favicon-16x16.png,Image,Admin,/src/components/BaseHead.astro,src/components/BaseHead.astro,
Done,Exists,/assets/images/favicon-32x32.png,public/assets/images/favicon-32x32.png,Image,Admin,/src/components/BaseHead.astro,src/components/BaseHead.astro,
Done,Exists,/assets/images/feature/academic-1.jpg,public/assets/images/feature/academic-1.jpg,Image,Admin,/humanities/,src/pages/humanities/index.astro,
Done,Exists,/assets/images/feature/multi-1.jpg,public/assets/images/feature/multi-1.jpg,Image,Admin,/humanities/,src/pages/humanities/index.astro,
Done,Exists,/assets/images/feature/multi-2.jpg,public/assets/images/feature/multi-2.jpg,Image,Admin,/humanities/,src/pages/humanities/index.astro,
Done,Exists,/assets/images/feature/multi-3.jpg,public/assets/images/feature/multi-3.jpg,Image,Admin,/humanities/,src/pages/humanities/index.astro,
Done,Exists,/assets/images/feature/multi-4.jpg,public/assets/images/feature/multi-4.jpg,Image,Admin,/humanities/,src/pages/humanities/index.astro,
Done,Exists,/assets/images/feature/multi-5.jpg,public/assets/images/feature/multi-5.jpg,Image,Admin,/humanities/,src/pages/humanities/index.astro,
Done,Exists,/assets/images/feature/multi-6.jpg,public/assets/images/feature/multi-6.jpg,Image,Admin,/humanities/,src/pages/humanities/index.astro,
Done,Exists,/assets/images/feature/multi-7.jpg,public/assets/images/feature/multi-7.jpg,Image,Admin,/humanities/,src/pages/humanities/index.astro,
Done,Exists,/assets/images/feature/multi.jpg,public/assets/images/feature/multi.jpg,Image,Admin,/online-fee/,src/pages/online-fee/index.astro,
Done,Exists,/assets/images/feature/research/01.svg,public/assets/images/feature/research/01.svg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/feature/research/02.svg,public/assets/images/feature/research/02.svg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/feature/research/03.svg,public/assets/images/feature/research/03.svg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/home/f1.jpg,public/assets/images/home/f1.jpg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/icon/04.svg,public/assets/images/icon/04.svg,Image,Admin,/tech-center/,src/pages/tech-center/index.astro,
Done,Exists,/assets/images/icon/05.svg,public/assets/images/icon/05.svg,Image,Admin,/tech-center/,src/pages/tech-center/index.astro,
Done,Exists,/assets/images/icon/06.svg,public/assets/images/icon/06.svg,Image,Admin,/tech-center/,src/pages/tech-center/index.astro,
Done,Exists,/assets/images/icon/09.svg,public/assets/images/icon/09.svg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/icon/10.svg,public/assets/images/icon/10.svg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/icon/11.svg,public/assets/images/icon/11.svg,Image,Admin,/departments/civil/achievements/,src/pages/departments/civil/achievements/index.astro,
Done,Exists,/assets/images/icon/12.svg,public/assets/images/icon/12.svg,Image,Admin,/departments/civil/achievements/,src/pages/departments/civil/achievements/index.astro,
Done,Exists,/assets/images/icon/13.svg,public/assets/images/icon/13.svg,Image,Admin,/departments/civil/achievements/,src/pages/departments/civil/achievements/index.astro,
Done,Exists,/assets/images/icon/14.svg,public/assets/images/icon/14.svg,Image,Admin,/gallery/,src/pages/gallery/index.astro,
Done,Exists,/assets/images/icon/15.svg,public/assets/images/icon/15.svg,Image,Admin,/gallery/,src/pages/gallery/index.astro,
Done,Exists,/assets/images/icon/16.svg,public/assets/images/icon/16.svg,Image,Admin,/gallery/,src/pages/gallery/index.astro,
Done,Exists,/assets/images/icon/e-cap-pix.svg,public/assets/images/icon/e-cap-pix.svg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/icon/mission.svg,public/assets/images/icon/mission.svg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/icon/vission.svg,public/assets/images/icon/vission.svg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/logo/srkr-logo-white.png,public/assets/images/logo/srkr-logo-white.png,Image,Admin,/src/components/SrkrFooter.astro,src/components/SrkrFooter.astro,
Done,Exists,/assets/images/logo/srkr-logo.png,public/assets/images/logo/srkr-logo.png,Image,Admin,/src/components/SrkrHeader.astro,src/components/SrkrHeader.astro,
Done,Exists,/assets/images/offcanvase.jpg,public/assets/images/offcanvase.jpg,Image,Admin,/src/components/OffCanvas.astro,src/components/OffCanvas.astro,
Done,Exists,/assets/images/program/icon/01.svg,public/assets/images/program/icon/01.svg,Image,Admin,/tech-center/,src/pages/tech-center/index.astro,
Done,Exists,/assets/images/program/icon/03.svg,public/assets/images/program/icon/03.svg,Image,Admin,/tech-center/,src/pages/tech-center/index.astro,
Done,Exists,/assets/images/program/program__bg.jpg,public/assets/images/program/program__bg.jpg,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/program/program__bg1.jpg,public/assets/images/program/program__bg1.jpg,Image,Admin,/research-committees/,src/pages/research-committees/index.astro,
Done,Exists,/assets/images/program/program__bg2.jpg,public/assets/images/program/program__bg2.jpg,Image,Admin,/research-committees/,src/pages/research-committees/index.astro,
Done,Exists,/assets/images/program/program__bg3.jpg,public/assets/images/program/program__bg3.jpg,Image,Admin,/research-committees/,src/pages/research-committees/index.astro,
Done,Exists,/assets/images/programs/ai_ds.png,public/assets/images/programs/ai_ds.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/programs/ai_ml.png,public/assets/images/programs/ai_ml.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/programs/cs_bs.png,public/assets/images/programs/cs_bs.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/programs/cs_it.png,public/assets/images/programs/cs_it.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/programs/csd.png,public/assets/images/programs/csd.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/programs/cse.png,public/assets/images/programs/cse.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/programs/ece.png,public/assets/images/programs/ece.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/programs/eee.png,public/assets/images/programs/eee.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/programs/mech.png,public/assets/images/programs/mech.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/amazon.svg,public/assets/images/recruiters/amazon.svg,Image,Placements Team,/departments/it/placements/,src/pages/departments/it/placements/index.astro,
Done,Exists,/assets/images/recruiters/cts.png,public/assets/images/recruiters/cts.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/ey.png,public/assets/images/recruiters/ey.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/hcl.png,public/assets/images/recruiters/hcl.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/infosys.png,public/assets/images/recruiters/infosys.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/lt.png,public/assets/images/recruiters/lt.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/ncc.png,public/assets/images/recruiters/ncc.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/tcs.png,public/assets/images/recruiters/tcs.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/tm.png,public/assets/images/recruiters/tm.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/recruiters/wipro.png,public/assets/images/recruiters/wipro.png,Image,Placements Team,//,src/pages/index.astro,
Done,Exists,/assets/images/research-2.png,public/assets/images/research-2.png,Image,Admin,//,src/pages/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-1.jpg,public/assets/images/testimonial/testimonial-big-1.jpg,Image,Admin,/facilities/,src/pages/facilities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-10.jpg,public/assets/images/testimonial/testimonial-big-10.jpg,Image,Admin,/digital/,src/pages/digital/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-11.jpg,public/assets/images/testimonial/testimonial-big-11.jpg,Image,Admin,/computer-center/,src/pages/computer-center/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-12.jpg,public/assets/images/testimonial/testimonial-big-12.jpg,Image,Admin,/computer-center/,src/pages/computer-center/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-13.jpg,public/assets/images/testimonial/testimonial-big-13.jpg,Image,Admin,/computer-center/,src/pages/computer-center/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-14.jpg,public/assets/images/testimonial/testimonial-big-14.jpg,Image,Admin,/computer-center/,src/pages/computer-center/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-15.jpg,public/assets/images/testimonial/testimonial-big-15.jpg,Image,Admin,/foreign/,src/pages/foreign/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-16.jpg,public/assets/images/testimonial/testimonial-big-16.jpg,Image,Admin,/foreign/,src/pages/foreign/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-17.jpg,public/assets/images/testimonial/testimonial-big-17.jpg,Image,Admin,/foreign/,src/pages/foreign/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-18.jpg,public/assets/images/testimonial/testimonial-big-18.jpg,Image,Admin,/foreign/,src/pages/foreign/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-19.jpg,public/assets/images/testimonial/testimonial-big-19.jpg,Image,Admin,/hostels/,src/pages/hostels/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-2.jpg,public/assets/images/testimonial/testimonial-big-2.jpg,Image,Admin,/facilities/,src/pages/facilities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-20.jpg,public/assets/images/testimonial/testimonial-big-20.jpg,Image,Admin,/hostels/,src/pages/hostels/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-21.jpg,public/assets/images/testimonial/testimonial-big-21.jpg,Image,Admin,/hostels/,src/pages/hostels/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-22.jpg,public/assets/images/testimonial/testimonial-big-22.jpg,Image,Admin,/hostels/,src/pages/hostels/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-27.jpg,public/assets/images/testimonial/testimonial-big-27.jpg,Image,Admin,/activities/,src/pages/activities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-28.jpg,public/assets/images/testimonial/testimonial-big-28.jpg,Image,Admin,/activities/,src/pages/activities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-29.jpg,public/assets/images/testimonial/testimonial-big-29.jpg,Image,Admin,/activities/,src/pages/activities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-3.jpg,public/assets/images/testimonial/testimonial-big-3.jpg,Image,Admin,/facilities/,src/pages/facilities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-30.jpg,public/assets/images/testimonial/testimonial-big-30.jpg,Image,Admin,/activities/,src/pages/activities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-4.jpg,public/assets/images/testimonial/testimonial-big-4.jpg,Image,Admin,/facilities/,src/pages/facilities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-5.jpg,public/assets/images/testimonial/testimonial-big-5.jpg,Image,Admin,/facilities/,src/pages/facilities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-6.jpg,public/assets/images/testimonial/testimonial-big-6.jpg,Image,Admin,/facilities/,src/pages/facilities/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-7.jpg,public/assets/images/testimonial/testimonial-big-7.jpg,Image,Admin,/digital/,src/pages/digital/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-8.jpg,public/assets/images/testimonial/testimonial-big-8.jpg,Image,Admin,/digital/,src/pages/digital/index.astro,
Done,Exists,/assets/images/testimonial/testimonial-big-9.jpg,public/assets/images/testimonial/testimonial-big-9.jpg,Image,Admin,/digital/,src/pages/digital/index.astro,
